-0.08661376	0.48736948	0.074226744	0.14522101	0.10311874	0.05968184	-0.051821843	-0.04886279	0.11934687	0.23050818	0.43894273	-0.32278234	-0.018707395	0.15111063	-0.010808187	0.04714864
0.11039389	0.36507323	-0.09980834	0.45464602	0.34051818	-0.23127137	0.37420306	-0.3017433	0.3477523	-0.39973778	0.6154412	-0.7018139	0.30466765	0.29628128	-0.4646783	0.040288534
-0.04350804	0.19168086	0.050510418	0.12370592	0.15382089	-0.09533479	-0.22556707	0.28880715	-0.22073846	0.29283085	0.3445313	-0.12442794	-0.15549847	-0.14975725	0.05684758	0.30120733
0.054012086	0.29609355	0.16302685	0.07227089	-0.0049597784	0.053744525	-0.20337376	0.1806083	-0.12312435	0.32121304	0.23183803	-0.084783256	-0.18428437	0.022999035	0.1649314	0.11941406
-0.09694925	0.50326777	0.13095261	-0.052719444	0.2467426	0.16722518	-0.15291531	-0.022825306	0.18498746	0.15120474	0.18956637	-0.122588195	-0.18425368	0.09045901	0.15871431	-0.19590425
0.23869787	-0.29877108	0.15672937	0.11605059	-0.013751346	-0.3896723	-0.4218384	0.6533449	-0.61529225	0.71161425	0.069260746	0.5020244	-0.42434147	-0.6552544	0.16414462	0.6819486
-0.013271869	0.4691915	0.14147666	0.08776308	-0.09670861	0.05156264	-0.00680438	-0.07638989	0.09543173	0.07279041	0.30253574	-0.33072457	0.11738476	0.2416546	-0.08931774	-0.041907277
-0.27993494	0.41494223	-0.09660973	0.1015304	-0.11986863	-0.057273377	-0.03723804	-0.15059133	0.09987271	0.14392678	0.1663558	-0.0931496	0.14002466	-0.10515679	-0.034010172	-0.03493708
-0.3454442	0.19258757	0.21172631	-0.2715492	-0.17226425	0.2093798	-0.5667054	0.34923628	-0.32710755	0.71706253	-0.26421818	0.61393994	-0.46101144	-0.5821785	0.5113375	0.07030484
-0.035707396	0.11967804	-0.0911473	0.23224264	-0.18075705	-0.20877117	0.032602634	0.27283135	-0.2727412	0.35959888	0.30107057	-0.035786796	0.015799008	-0.21566957	-0.14192072	0.32857788
-0.23898792	0.58705205	-0.36355895	0.34611523	-0.6669856	-0.19216423	0.29141092	-0.12511827	-0.010121262	0.41741383	0.49246624	-0.220501	0.53299963	-0.3934862	-0.40439108	0.1887462
-0.727826	0.69834036	-0.24878596	-0.023672484	-0.24147345	0.037381254	-0.020018755	-0.5502278	0.5630081	0.33795118	-0.06023803	0.17315786	0.41812614	-0.41047645	0.060075164	-0.42727152
-0.3017021	0.49963015	0.38708547	-0.28018516	0.124681465	0.36548486	-0.36980668	-0.21992582	0.3287487	0.4487168	-0.16703898	0.1780823	-0.2986446	0.11514019	0.4140386	-0.35977522
0.33963472	0.38002524	0.27094898	0.16107422	0.28051913	0.08669736	-0.0131406905	-0.10111979	0.20723331	-0.15489145	0.3987496	-0.54356366	-0.032669578	0.5028324	-0.09850478	-0.06030101
0.42202926	0.09699143	0.19941618	0.052279644	0.72947985	0.065977186	0.088882655	-0.19932027	0.35582596	-0.62001294	0.43513644	-0.81705415	-0.112270735	0.6219945	-0.11608477	-0.215115
-0.23261058	0.347205	-0.16091031	0.30746156	0.4544216	-0.13942586	0.33434886	-0.45702255	0.5625552	-0.48264554	0.52719766	-0.6613564	0.29777548	0.27331203	-0.32316434	-0.32346648
-0.060914468	0.2855686	0.07051991	0.017091746	0.65791106	0.15516411	0.10438801	-0.5029876	0.62130433	-0.44799206	0.18578386	-0.5017653	-0.017194284	0.475227	-0.06599344	-0.35932913
0.44835737	0.04429143	0.3548477	0.09724767	0.45938647	0.09007763	-0.08769373	0.12282867	-0.027869139	-0.21837781	0.30866688	-0.48652622	-0.20120451	0.5332655	0.00025611633	0.059754886
0.97440654	-0.83101505	0.37481737	0.5444306	0.036333244	-0.7907166	-0.350807	0.9745063	-0.9680421	0.63711935	0.6728193	-0.10146194	-0.6034882	-0.1547152	-0.15991668	0.99060786
-0.032105133	0.59386456	0.24959046	-0.16595155	-0.3626324	0.31875727	-0.31705162	-0.1342512	0.058763966	0.4687308	0.02258481	0.08143998	-0.16359964	-0.03896011	0.25541046	-0.23761253
